UTC;command
2025-05-30 06:03:25.001846+00:00;0
2025-05-30 06:04:26.979553+00:00;0
2025-05-30 06:05:29.075192+00:00;0
2025-05-30 06:06:31.065975+00:00;0
2025-05-30 06:07:33.062343+00:00;0
2025-05-30 06:08:35.143274+00:00;0
2025-05-30 06:09:37.184689+00:00;0
2025-05-30 06:10:39.125415+00:00;0
2025-05-30 06:11:41.217308+00:00;0
2025-05-30 06:12:43.245757+00:00;0
2025-05-30 06:13:45.353252+00:00;0
2025-05-30 06:14:47.357136+00:00;0
2025-05-30 06:15:49.283124+00:00;0
2025-05-30 06:16:51.384559+00:00;0
2025-05-30 06:17:53.382610+00:00;0
2025-05-30 06:18:55.394236+00:00;0
2025-05-30 06:19:57.481373+00:00;0
2025-05-30 06:21:04.685740+00:00;-2
2025-05-30 06:21:04.685740+00:00;-2
2025-05-30 06:22:06.729056+00:00;-1
2025-05-30 06:23:08.724320+00:00;-2
2025-05-30 06:24:10.715829+00:00;-1
2025-05-30 06:25:12.793896+00:00;-1
2025-05-30 06:26:14.751239+00:00;-1
2025-05-30 06:27:16.688656+00:00;-1
2025-05-30 06:28:18.875213+00:00;-1
2025-05-30 06:29:20.880345+00:00;-1
2025-05-30 06:30:22.851185+00:00;-1
2025-05-30 06:31:24.947168+00:00;-1
2025-05-30 06:32:32.205665+00:00;0
2025-05-30 06:32:32.206671+00:00;0
2025-05-30 06:33:34.262759+00:00;0
2025-05-30 06:34:36.318955+00:00;0
2025-05-30 06:35:38.328218+00:00;0
2025-05-30 06:36:40.345994+00:00;0
2025-05-30 06:37:42.322233+00:00;0
2025-05-30 06:38:44.292416+00:00;0
2025-05-30 06:39:46.326872+00:00;0
2025-05-30 06:40:48.332339+00:00;0
2025-05-30 06:41:55.529174+00:00;2
2025-05-30 06:41:55.529174+00:00;2
2025-05-30 06:42:57.608177+00:00;1
2025-05-30 06:43:59.572576+00:00;1
2025-05-30 06:45:01.772355+00:00;1
2025-05-30 06:46:08.868093+00:00;0
2025-05-30 06:46:08.868093+00:00;0
2025-05-30 06:47:10.869609+00:00;0
2025-05-30 06:48:12.994790+00:00;0
2025-05-30 06:49:20.128898+00:00;2
2025-05-30 06:49:20.128898+00:00;2
2025-05-30 06:50:22.138468+00:00;1
2025-05-30 06:51:29.378545+00:00;0
2025-05-30 06:51:29.379550+00:00;0
2025-05-30 06:52:36.586623+00:00;2
2025-05-30 06:52:36.587625+00:00;2
2025-05-30 06:53:38.611841+00:00;1
2025-05-30 06:54:40.735769+00:00;1
2025-05-30 06:55:42.780577+00:00;1
2025-05-30 06:56:44.910990+00:00;1
2025-05-30 06:57:47.128226+00:00;1
2025-05-30 06:58:49.068236+00:00;1
2025-05-30 06:59:51.230030+00:00;1
2025-05-30 07:00:53.257289+00:00;1
2025-05-30 07:02:00.582022+00:00;0
2025-05-30 07:02:00.583059+00:00;0
2025-05-30 07:03:02.610655+00:00;0
2025-05-30 07:04:04.682345+00:00;0
2025-05-30 07:05:06.676929+00:00;0
2025-05-30 07:06:08.762043+00:00;0
2025-05-30 07:07:15.978696+00:00;-2
2025-05-30 07:07:15.978696+00:00;-2
2025-05-30 07:08:18.026336+00:00;-1
2025-05-30 07:09:20.143551+00:00;-1
2025-05-30 07:10:22.188600+00:00;-1
2025-05-30 07:11:24.327587+00:00;-1
2025-05-30 07:12:26.299968+00:00;-1
2025-05-30 07:13:28.335149+00:00;-1
2025-05-30 07:14:30.454848+00:00;-1
2025-05-30 07:15:32.448757+00:00;-1
2025-05-30 07:16:34.465487+00:00;-1
2025-05-30 07:17:36.522198+00:00;-1
2025-05-30 07:18:38.514150+00:00;-2
2025-05-30 07:19:45.638078+00:00;0
2025-05-30 07:19:45.639080+00:00;0
2025-05-30 07:20:47.686506+00:00;0
2025-05-30 07:21:49.694701+00:00;0
2025-05-30 07:22:51.700521+00:00;0
2025-05-30 07:23:53.707020+00:00;0
2025-05-30 07:24:55.730936+00:00;0
2025-05-30 07:25:57.763889+00:00;0
2025-05-30 07:26:59.726221+00:00;0
2025-05-30 07:28:01.861996+00:00;0
2025-05-30 07:29:09.182430+00:00;2
2025-05-30 07:29:09.182430+00:00;2
2025-05-30 07:30:11.258312+00:00;1
2025-05-30 07:31:18.540080+00:00;0
2025-05-30 07:31:18.540080+00:00;0
2025-05-30 07:32:20.528240+00:00;0
2025-05-30 07:33:27.674931+00:00;2
2025-05-30 07:33:27.675931+00:00;2
2025-05-30 07:34:34.987153+00:00;0
2025-05-30 07:34:34.987153+00:00;0
2025-05-30 07:35:37.041845+00:00;0
2025-05-30 07:36:39.023666+00:00;0
2025-05-30 07:37:41.095037+00:00;0
2025-05-30 07:38:43.099024+00:00;0
2025-05-30 07:39:45.104706+00:00;0
2025-05-30 07:40:52.384188+00:00;-2
2025-05-30 07:40:52.384188+00:00;-2
2025-05-30 07:41:54.326981+00:00;-1
2025-05-30 07:42:56.532110+00:00;-1
2025-05-30 07:44:03.716883+00:00;0
2025-05-30 07:44:03.716883+00:00;0
2025-05-30 07:45:05.741482+00:00;0
2025-05-30 07:46:07.828261+00:00;0
2025-05-30 07:47:09.822146+00:00;0
2025-05-30 07:48:11.910926+00:00;0
2025-05-30 07:49:13.974277+00:00;0
2025-05-30 07:50:15.980576+00:00;0
2025-05-30 07:51:23.260042+00:00;2
2025-05-30 07:51:23.260042+00:00;2
2025-05-30 07:52:25.273081+00:00;1
2025-05-30 07:53:27.253722+00:00;1
2025-05-30 07:54:29.389551+00:00;1
2025-05-30 07:55:31.407699+00:00;1
2025-05-30 07:56:38.740480+00:00;0
2025-05-30 07:56:38.740480+00:00;0
2025-05-30 07:57:40.732767+00:00;0
2025-05-30 07:58:42.876733+00:00;0
2025-05-30 07:59:45.071270+00:00;0
2025-05-30 08:00:47.053384+00:00;0
2025-05-30 08:01:49.179217+00:00;0
2025-05-30 08:02:51.187674+00:00;0
2025-05-30 08:03:58.398770+00:00;2
2025-05-30 08:03:58.398770+00:00;2
2025-05-30 08:05:00.465604+00:00;2
2025-05-30 08:06:02.482579+00:00;1
2025-05-30 08:07:04.461667+00:00;1
2025-05-30 08:08:06.539459+00:00;1
2025-05-30 08:09:13.761034+00:00;0
2025-05-30 08:09:13.761034+00:00;0
2025-05-30 08:10:16.049505+00:00;0
2025-05-30 08:11:18.122551+00:00;0
2025-05-30 08:12:20.143804+00:00;0
2025-05-30 08:13:22.218476+00:00;0
2025-05-30 08:14:24.303541+00:00;0
2025-05-30 08:15:26.639813+00:00;0
2025-05-30 08:16:28.761646+00:00;0
2025-05-30 08:17:30.759752+00:00;0
2025-05-30 08:18:32.974448+00:00;0
2025-05-30 08:19:35.065165+00:00;0
2025-05-30 08:20:42.356665+00:00;2
2025-05-30 08:20:42.356665+00:00;2
2025-05-30 08:21:44.599759+00:00;1
2025-05-30 08:22:46.648389+00:00;1
2025-05-30 08:23:48.924641+00:00;1
2025-05-30 08:24:50.917630+00:00;1
2025-05-30 08:25:53.024003+00:00;2
2025-05-30 08:26:55.357763+00:00;1
2025-05-30 08:27:57.410895+00:00;1
2025-05-30 08:28:59.481324+00:00;1
2025-05-30 08:30:01.564217+00:00;1
2025-05-30 08:31:03.774017+00:00;1
2025-05-30 08:32:05.847126+00:00;1
2025-05-30 08:33:07.901012+00:00;2
2025-05-30 08:34:15.128828+00:00;0
2025-05-30 08:34:15.128828+00:00;0
2025-05-30 08:35:17.446039+00:00;0
2025-05-30 08:36:19.444780+00:00;0
2025-05-30 08:37:21.538495+00:00;0
2025-05-30 08:38:23.661566+00:00;0
2025-05-30 08:39:25.700269+00:00;0
2025-05-30 08:40:27.878382+00:00;0
2025-05-30 08:41:29.975379+00:00;0
2025-05-30 08:42:32.101086+00:00;0
2025-05-30 08:43:34.328459+00:00;0
2025-05-30 08:44:36.362428+00:00;0
2025-05-30 08:45:38.376945+00:00;0
2025-05-30 08:46:40.582575+00:00;0
2025-05-30 08:47:42.648044+00:00;0
2025-05-30 08:48:44.781677+00:00;0
2025-05-30 08:49:46.855063+00:00;0
2025-05-30 08:50:54.115704+00:00;2
2025-05-30 08:50:54.116715+00:00;2
2025-05-30 08:52:01.389834+00:00;0
2025-05-30 08:52:01.389834+00:00;0
2025-05-30 08:53:03.511091+00:00;0
2025-05-30 08:54:10.744063+00:00;2
2025-05-30 08:54:10.745055+00:00;2
2025-05-30 08:55:18.149366+00:00;0
2025-05-30 08:55:18.149366+00:00;0
2025-05-30 08:56:20.218484+00:00;0
2025-05-30 08:57:22.393076+00:00;0
2025-05-30 08:58:24.532726+00:00;0
2025-05-30 08:59:26.605677+00:00;0
2025-05-30 09:00:28.859168+00:00;0
2025-05-30 09:01:30.906804+00:00;0
2025-05-30 09:02:32.988976+00:00;0
2025-05-30 09:03:35.212547+00:00;0
2025-05-30 09:04:42.617035+00:00;-2
2025-05-30 09:04:42.617035+00:00;-2
2025-05-30 09:05:44.714684+00:00;-1
2025-05-30 09:06:52.118376+00:00;0
2025-05-30 09:06:52.118376+00:00;0
2025-05-30 09:07:54.187148+00:00;0
2025-05-30 09:08:56.317698+00:00;0
2025-05-30 09:09:58.465476+00:00;0
2025-05-30 09:11:00.629600+00:00;0
2025-05-30 09:12:02.841339+00:00;0
2025-05-30 09:13:04.977873+00:00;1
2025-05-30 09:14:07.089032+00:00;1
2025-05-30 09:15:09.248103+00:00;1
2025-05-30 09:16:11.327077+00:00;1
2025-05-30 09:17:13.483430+00:00;1
2025-05-30 09:18:15.491484+00:00;1
2025-05-30 09:19:17.671830+00:00;1
2025-05-30 09:20:19.946531+00:00;1
2025-05-30 09:21:21.969364+00:00;1
2025-05-30 09:22:29.384817+00:00;2
2025-05-30 09:22:29.385816+00:00;2
2025-05-30 09:23:31.639998+00:00;1
2025-05-30 09:24:33.692080+00:00;1
2025-05-30 09:25:35.864142+00:00;2
2025-05-30 09:26:43.215396+00:00;0
2025-05-30 09:26:43.216388+00:00;0
2025-05-30 09:27:45.278126+00:00;0
2025-05-30 09:28:47.437918+00:00;0
2025-05-30 09:29:49.564270+00:00;0
2025-05-30 09:30:51.605634+00:00;0
2025-05-30 09:31:53.795592+00:00;0
2025-05-30 09:33:01.061577+00:00;-2
2025-05-30 09:33:01.062576+00:00;-2
2025-05-30 09:34:03.099253+00:00;-1
2025-05-30 09:35:05.385083+00:00;-1
2025-05-30 09:36:07.419502+00:00;-1
2025-05-30 09:37:14.822860+00:00;0
2025-05-30 09:37:14.822860+00:00;0
2025-05-30 09:38:16.846484+00:00;0
2025-05-30 09:39:18.897808+00:00;0
2025-05-30 09:40:26.298363+00:00;-2
2025-05-30 09:40:26.299362+00:00;-2
2025-05-30 09:41:33.645196+00:00;0
2025-05-30 09:41:33.645196+00:00;0
2025-05-30 09:42:35.742304+00:00;0
2025-05-30 09:43:37.853862+00:00;0
2025-05-30 09:44:39.865759+00:00;0
2025-05-30 09:45:41.991403+00:00;0
2025-05-30 09:46:49.280300+00:00;2
2025-05-30 09:46:49.280300+00:00;2
2025-05-30 09:47:51.344248+00:00;1
2025-05-30 09:48:53.458671+00:00;1
2025-05-30 09:49:55.596497+00:00;1
2025-05-30 09:50:57.784575+00:00;1
2025-05-30 09:51:59.801699+00:00;1
2025-05-30 09:53:02.026368+00:00;1
2025-05-30 09:54:04.282972+00:00;1
2025-05-30 09:55:06.361674+00:00;1
2025-05-30 09:56:13.595719+00:00;0
2025-05-30 09:56:13.595719+00:00;0
2025-05-30 09:57:15.739310+00:00;0
2025-05-30 09:58:17.885307+00:00;0
2025-05-30 09:59:20.051643+00:00;0
2025-05-30 10:00:22.203611+00:00;0
2025-05-30 10:01:24.230612+00:00;0
2025-05-30 10:02:26.418094+00:00;0
2025-05-30 10:03:28.451302+00:00;0
2025-05-30 10:04:30.696996+00:00;0
2025-05-30 10:05:32.873911+00:00;0
2025-05-30 10:06:34.929328+00:00;0
2025-05-30 10:07:37.078077+00:00;0
2025-05-30 10:08:44.587628+00:00;2
2025-05-30 10:08:44.587628+00:00;2
2025-05-30 10:09:46.726610+00:00;1
2025-05-30 10:10:48.967563+00:00;1
2025-05-30 10:11:51.231857+00:00;1
2025-05-30 10:12:53.491276+00:00;1
2025-05-30 10:13:55.577124+00:00;2
2025-05-30 10:14:57.660506+00:00;1
2025-05-30 10:15:59.814313+00:00;1
2025-05-30 10:17:01.910480+00:00;1
2025-05-30 10:18:04.018904+00:00;1
2025-05-30 10:19:06.210854+00:00;1
2025-05-30 10:20:08.209394+00:00;1
2025-05-30 10:21:10.524099+00:00;1
2025-05-30 10:22:18.321491+00:00;0
2025-05-30 10:22:18.322486+00:00;0
2025-05-30 10:23:20.447341+00:00;0
2025-05-30 10:24:22.575516+00:00;0
2025-05-30 10:25:24.807651+00:00;0
2025-05-30 10:26:26.940527+00:00;0
2025-05-30 10:27:29.201886+00:00;0
2025-05-30 10:28:31.338119+00:00;0
2025-05-30 10:29:33.519624+00:00;0
2025-05-30 10:30:40.954286+00:00;-2
2025-05-30 10:30:40.954286+00:00;-2
2025-05-30 10:31:43.190964+00:00;-1
2025-05-30 10:32:45.508306+00:00;-2
2025-05-30 10:33:47.655999+00:00;-1
2025-05-30 10:34:49.868592+00:00;-1
2025-05-30 10:35:51.974680+00:00;-1
2025-05-30 10:36:54.070146+00:00;-1
2025-05-30 10:37:56.314244+00:00;-1
2025-05-30 10:38:58.489345+00:00;-1
2025-05-30 10:40:00.627303+00:00;-1
2025-05-30 10:41:02.841989+00:00;-1
2025-05-30 10:42:05.113631+00:00;-1
2025-05-30 10:43:12.473153+00:00;0
2025-05-30 10:43:12.474149+00:00;0
2025-05-30 10:44:19.876549+00:00;-2
2025-05-30 10:44:19.876549+00:00;-2
2025-05-30 10:45:22.072622+00:00;-1
2025-05-30 10:46:24.354106+00:00;-1
2025-05-30 10:47:26.498049+00:00;-1
2025-05-30 10:48:28.681460+00:00;-1
2025-05-30 10:49:30.788166+00:00;-2
2025-05-30 10:50:32.895091+00:00;-2
2025-05-30 10:51:35.018301+00:00;-1
2025-05-30 10:52:37.063643+00:00;-1
2025-05-30 10:53:39.170602+00:00;-1
2025-05-30 10:54:46.667454+00:00;0
2025-05-30 10:54:46.668454+00:00;0
2025-05-30 10:55:48.738563+00:00;0
2025-05-30 10:56:50.994826+00:00;0
2025-05-30 10:57:53.357571+00:00;0
2025-05-30 10:58:55.449565+00:00;0
2025-05-30 10:59:57.658419+00:00;0
2025-05-30 11:06:09.772917+00:00;0
2025-05-30 11:07:12.028393+00:00;0
2025-05-30 11:08:19.488237+00:00;2
2025-05-30 11:08:19.488237+00:00;2
2025-05-30 11:09:21.554310+00:00;2
2025-05-30 11:10:23.623278+00:00;1
2025-05-30 11:11:25.854220+00:00;2
2025-05-30 11:12:33.174851+00:00;0
2025-05-30 11:12:33.174851+00:00;0
2025-05-30 11:13:35.407315+00:00;0
2025-05-30 11:14:37.500813+00:00;0
2025-05-30 11:15:39.530587+00:00;0
2025-05-30 11:16:46.933734+00:00;-2
2025-05-30 11:16:46.933734+00:00;-2
2025-05-30 11:17:49.056744+00:00;-1
2025-05-30 11:18:51.244351+00:00;-1
2025-05-30 11:19:53.348703+00:00;-1
2025-05-30 11:20:55.551363+00:00;-1
2025-05-30 11:21:57.772320+00:00;-1
2025-05-30 11:22:59.897335+00:00;-1
2025-05-30 11:24:02.092092+00:00;-1
2025-05-30 11:25:04.126498+00:00;-1
2025-05-30 11:26:11.507335+00:00;0
2025-05-30 11:26:11.507335+00:00;0
2025-05-30 11:27:13.916376+00:00;0
2025-05-30 11:28:16.159288+00:00;0
2025-05-30 11:29:18.238637+00:00;0
2025-05-30 11:30:20.493560+00:00;0
2025-05-30 11:31:22.641387+00:00;0
2025-05-30 11:32:24.808336+00:00;0
2025-05-30 11:33:26.992983+00:00;0
2025-05-30 11:34:29.091648+00:00;0
2025-05-30 11:35:36.549365+00:00;2
2025-05-30 11:35:36.549365+00:00;2
2025-05-30 11:36:44.371285+00:00;0
2025-05-30 11:36:44.371285+00:00;0
2025-05-30 11:37:51.734134+00:00;2
2025-05-30 11:37:51.734134+00:00;2
2025-05-30 11:38:59.092624+00:00;0
2025-05-30 11:38:59.092624+00:00;0
2025-05-30 11:40:01.317895+00:00;0
2025-05-30 11:41:03.601376+00:00;0
2025-05-30 11:42:05.862085+00:00;0
2025-05-30 11:43:08.034957+00:00;-1
2025-05-30 11:44:10.276911+00:00;-1
2025-05-30 11:45:17.829368+00:00;-2
2025-05-30 11:45:17.829368+00:00;-2
2025-05-30 11:46:20.025719+00:00;-1
2025-05-30 11:47:22.233868+00:00;-1
2025-05-30 11:48:29.585459+00:00;0
2025-05-30 11:48:29.585459+00:00;0
2025-05-30 11:49:37.251330+00:00;-2
2025-05-30 11:49:37.252377+00:00;-2
2025-05-30 11:50:39.371766+00:00;-1
2025-05-30 11:51:41.663846+00:00;-1
2025-05-30 11:52:43.861392+00:00;-1
2025-05-30 11:53:46.038663+00:00;-1
2025-05-30 11:54:48.390584+00:00;-1
2025-05-30 11:55:50.578915+00:00;-2
2025-05-30 11:56:57.744189+00:00;0
2025-05-30 11:56:57.744189+00:00;0
2025-05-30 11:57:59.925366+00:00;0
2025-05-30 11:59:02.106967+00:00;0
2025-05-30 12:00:04.417385+00:00;0
2025-05-30 12:01:06.503444+00:00;0
2025-05-30 12:02:08.665474+00:00;0
2025-05-30 12:03:10.854820+00:00;0
2025-05-30 12:04:12.945394+00:00;0
2025-05-30 12:05:15.123718+00:00;0
2025-05-30 12:06:22.382685+00:00;-2
2025-05-30 12:06:22.382685+00:00;-2
2025-05-30 12:07:24.540046+00:00;-2
2025-05-30 12:08:31.956685+00:00;0
2025-05-30 12:08:31.956685+00:00;0
2025-05-30 12:09:34.078711+00:00;0
2025-05-30 12:10:41.483276+00:00;-2
2025-05-30 12:10:41.483276+00:00;-2
2025-05-30 12:11:43.536294+00:00;-1
2025-05-30 12:12:50.895140+00:00;0
2025-05-30 12:12:50.895140+00:00;0
2025-05-30 12:13:53.055479+00:00;0
2025-05-30 12:14:55.166919+00:00;0
2025-05-30 12:15:57.248153+00:00;0
2025-05-30 12:17:04.615258+00:00;2
2025-05-30 12:17:04.615258+00:00;2
2025-05-30 12:18:06.672183+00:00;1
2025-05-30 12:19:08.850200+00:00;1
2025-05-30 12:20:10.937542+00:00;1
2025-05-30 12:21:13.019526+00:00;1
2025-05-30 12:22:15.231663+00:00;1
2025-05-30 12:23:17.309400+00:00;1
2025-05-30 12:24:19.378502+00:00;1
2025-05-30 12:25:21.631155+00:00;1
2025-05-30 12:26:23.710976+00:00;1
2025-05-30 12:27:25.911036+00:00;1
2025-05-30 12:28:28.091366+00:00;1
2025-05-30 12:29:30.315277+00:00;1
2025-05-30 12:30:32.432307+00:00;1
2025-05-30 12:31:39.813643+00:00;0
2025-05-30 12:31:39.814644+00:00;0
2025-05-30 12:32:42.003040+00:00;0
2025-05-30 12:33:44.114347+00:00;0
2025-05-30 12:34:46.346607+00:00;0
2025-05-30 12:35:48.552470+00:00;0
2025-05-30 12:36:50.651500+00:00;0
2025-05-30 12:37:52.868420+00:00;0
2025-05-30 12:38:55.094940+00:00;0
2025-05-30 12:39:57.246271+00:00;0
2025-05-30 12:40:59.463554+00:00;0
2025-05-30 12:42:01.535155+00:00;0
2025-05-30 12:43:03.734800+00:00;0
2025-05-30 12:44:11.115001+00:00;2
2025-05-30 12:44:11.115001+00:00;2
2025-05-30 12:45:13.291387+00:00;1
2025-05-30 12:46:15.411018+00:00;1
2025-05-30 12:47:17.807024+00:00;1
2025-05-30 12:48:25.350368+00:00;0
2025-05-30 12:48:25.350368+00:00;0
2025-05-30 12:49:27.439238+00:00;0
2025-05-30 12:50:29.604402+00:00;0
2025-05-30 12:51:31.755739+00:00;0
2025-05-30 12:52:39.208544+00:00;2
2025-05-30 12:52:39.208544+00:00;2
2025-05-30 12:53:41.378268+00:00;2
2025-05-30 12:54:48.830463+00:00;0
2025-05-30 12:54:48.830463+00:00;0
2025-05-30 12:55:56.268406+00:00;2
2025-05-30 12:55:56.269407+00:00;2
2025-05-30 12:56:58.540516+00:00;2
2025-05-30 12:58:01.112951+00:00;1
2025-05-30 12:59:03.410751+00:00;1
2025-05-30 13:00:05.770064+00:00;1
2025-05-30 13:01:13.070303+00:00;0
2025-05-30 13:01:13.070303+00:00;0
2025-05-30 13:02:20.735283+00:00;2
2025-05-30 13:02:20.735283+00:00;2
2025-05-30 13:03:23.002834+00:00;1
2025-05-30 13:04:25.156215+00:00;1
2025-05-30 13:05:32.634480+00:00;0
2025-05-30 13:05:32.634480+00:00;0
2025-05-30 13:06:34.749649+00:00;0
2025-05-30 13:07:36.943109+00:00;0
2025-05-30 13:08:44.571409+00:00;2
2025-05-30 13:08:44.572366+00:00;2
2025-05-30 13:09:46.701836+00:00;2
2025-05-30 13:10:54.017726+00:00;0
2025-05-30 13:10:54.017726+00:00;0
2025-05-30 13:12:01.325091+00:00;2
2025-05-30 13:12:01.326046+00:00;2
2025-05-30 13:13:03.553219+00:00;1
2025-05-30 13:14:05.653636+00:00;1
2025-05-30 13:15:12.887078+00:00;0
2025-05-30 13:15:12.887078+00:00;0
2025-05-30 13:16:15.137668+00:00;0
2025-05-30 13:17:17.351009+00:00;0
2025-05-30 13:18:19.537415+00:00;0
2025-05-30 13:19:21.726464+00:00;0
2025-05-30 13:20:29.186589+00:00;-2
2025-05-30 13:20:29.186589+00:00;-2
2025-05-30 13:21:32.099725+00:00;-1
2025-05-30 13:22:34.324452+00:00;-1
2025-05-30 13:23:36.588318+00:00;-1
2025-05-30 13:24:38.935899+00:00;-2
2025-05-30 13:25:41.114804+00:00;-2
2025-05-30 13:26:43.633755+00:00;-2
2025-05-30 13:27:45.760816+00:00;-1
2025-05-30 13:28:48.090960+00:00;-1
2025-05-30 13:29:50.246544+00:00;-1
2025-05-30 13:30:52.347215+00:00;-1
2025-05-30 13:31:54.537606+00:00;-1
2025-05-30 13:32:56.637218+00:00;-1
2025-05-30 13:33:58.801707+00:00;-1
2025-05-30 13:35:00.961118+00:00;-1
2025-05-30 13:36:03.072724+00:00;-1
2025-05-30 13:37:10.510124+00:00;0
2025-05-30 13:37:10.511123+00:00;0
2025-05-30 13:38:12.703373+00:00;0
2025-05-30 13:39:14.831620+00:00;0
2025-05-30 13:40:17.064241+00:00;0
2025-05-30 13:41:19.255830+00:00;0
2025-05-30 13:42:26.622564+00:00;-2
2025-05-30 13:42:26.622564+00:00;-2
2025-05-30 13:43:33.993821+00:00;0
2025-05-30 13:43:33.994785+00:00;0
2025-05-30 13:44:36.105371+00:00;0
2025-05-30 13:45:43.536785+00:00;-2
2025-05-30 13:45:43.537745+00:00;-2
2025-05-30 13:46:45.654253+00:00;-1
2025-05-30 13:47:47.839110+00:00;-1
2025-05-30 13:48:49.938160+00:00;-1
2025-05-30 13:49:52.051736+00:00;-1
2025-05-30 13:50:54.216900+00:00;-1
2025-05-30 13:51:56.378023+00:00;-1
2025-05-30 13:52:58.595296+00:00;-1
2025-05-30 13:54:00.736680+00:00;-1
2025-05-30 13:55:02.845850+00:00;-1
2025-05-30 13:56:05.061667+00:00;-1
2025-05-30 13:57:07.190428+00:00;-1
2025-05-30 13:58:09.397237+00:00;-1
2025-05-30 13:59:11.496183+00:00;-1
2025-05-30 14:00:13.664465+00:00;-1
2025-05-30 14:01:15.986092+00:00;-1
2025-05-30 14:02:18.110162+00:00;-1
2025-05-30 14:03:20.268077+00:00;-1
2025-05-30 14:04:22.508451+00:00;-1
2025-05-30 14:05:24.675927+00:00;-1
2025-05-30 14:06:31.903489+00:00;0
2025-05-30 14:06:31.903489+00:00;0
2025-05-30 14:07:34.027688+00:00;0
2025-05-30 14:08:36.230353+00:00;0
2025-05-30 14:09:38.371468+00:00;0
2025-05-30 14:10:40.456940+00:00;0
2025-05-30 14:11:42.666365+00:00;0
2025-05-30 14:12:44.787781+00:00;0
2025-05-30 14:13:47.114012+00:00;0
2025-05-30 14:14:49.243836+00:00;0
2025-05-30 14:15:51.354796+00:00;0
2025-05-30 14:16:53.549355+00:00;0
2025-05-30 14:17:55.661195+00:00;0
2025-05-30 14:18:57.774911+00:00;0
2025-05-30 14:20:05.349113+00:00;2
2025-05-30 14:20:05.349113+00:00;2
2025-05-30 14:21:12.697459+00:00;0
2025-05-30 14:21:12.697459+00:00;0
2025-05-30 14:22:14.843673+00:00;0
2025-05-30 14:23:17.051138+00:00;0
2025-05-30 14:24:24.389292+00:00;2
2025-05-30 14:24:24.389292+00:00;2
2025-05-30 14:25:26.479449+00:00;1
2025-05-30 14:26:28.694708+00:00;1
2025-05-30 14:27:36.081561+00:00;0
2025-05-30 14:27:36.081561+00:00;0
2025-05-30 14:28:38.294899+00:00;0
2025-05-30 14:29:40.396000+00:00;0
2025-05-30 14:30:42.557896+00:00;0
2025-05-30 14:31:44.777213+00:00;0
2025-05-30 14:32:46.924836+00:00;0
2025-05-30 14:33:54.265250+00:00;-2
2025-05-30 14:33:54.265250+00:00;-2
2025-05-30 14:34:56.394865+00:00;-1
2025-05-30 14:35:58.514541+00:00;-1
2025-05-30 14:37:00.770411+00:00;-1
2025-05-30 14:38:03.050884+00:00;-1
2025-05-30 14:39:05.220658+00:00;-1
2025-05-30 14:40:07.357074+00:00;-1
2025-05-30 14:41:09.517095+00:00;-1
2025-05-30 14:42:11.572213+00:00;-1
2025-05-30 14:43:13.787584+00:00;-1
2025-05-30 14:44:15.953110+00:00;-1
2025-05-30 14:45:18.126804+00:00;-1
2025-05-30 14:46:20.401675+00:00;-2
2025-05-30 14:47:27.688330+00:00;0
2025-05-30 14:47:27.688330+00:00;0
2025-05-30 14:48:29.866811+00:00;0
2025-05-30 14:49:37.346841+00:00;-2
2025-05-30 14:49:37.346841+00:00;-2
2025-05-30 14:50:39.513822+00:00;-2
2025-05-30 14:51:41.759489+00:00;-1
2025-05-30 14:52:49.084904+00:00;0
2025-05-30 14:52:49.084904+00:00;0
2025-05-30 14:53:56.383309+00:00;-2
2025-05-30 14:53:56.383309+00:00;-2
2025-05-30 14:55:03.764458+00:00;0
2025-05-30 14:55:03.764458+00:00;0
2025-05-30 14:56:05.883756+00:00;0
2025-05-30 14:57:08.087000+00:00;0
2025-05-30 14:58:10.200764+00:00;0
2025-05-30 14:59:12.442746+00:00;0
2025-05-30 15:00:14.528889+00:00;0
2025-05-30 15:01:21.849734+00:00;2
2025-05-30 15:01:21.850733+00:00;2
2025-05-30 15:02:24.058825+00:00;1
2025-05-30 15:03:31.541181+00:00;0
2025-05-30 15:03:31.541181+00:00;0
2025-05-30 15:04:33.685278+00:00;0
2025-05-30 15:05:35.864513+00:00;0
2025-05-30 15:06:38.237843+00:00;0
2025-05-30 15:07:40.384749+00:00;0
2025-05-30 15:08:42.544200+00:00;0
2025-05-30 15:09:44.718158+00:00;0
2025-05-30 15:10:46.925224+00:00;0
2025-05-30 15:11:54.310796+00:00;2
2025-05-30 15:11:54.310796+00:00;2
2025-05-30 15:12:56.549069+00:00;1
2025-05-30 15:13:58.650951+00:00;1
2025-05-30 15:15:00.782255+00:00;1
2025-05-30 15:16:03.012714+00:00;1
2025-05-30 15:17:05.141620+00:00;1
2025-05-30 15:18:07.376030+00:00;1
2025-05-30 15:19:09.534562+00:00;1
2025-05-30 15:20:11.732452+00:00;1
2025-05-30 15:21:13.948111+00:00;2
2025-05-30 15:22:16.069828+00:00;1
2025-05-30 15:23:18.266005+00:00;1
2025-05-30 15:24:20.470490+00:00;1
2025-05-30 15:25:22.626690+00:00;1
2025-05-30 15:26:24.801939+00:00;1
2025-05-30 15:27:26.936506+00:00;1
2025-05-30 15:28:29.349503+00:00;1
2025-05-30 15:29:31.453204+00:00;1
2025-05-30 15:30:38.877557+00:00;0
2025-05-30 15:30:38.878558+00:00;0
2025-05-30 15:31:46.302367+00:00;2
